TweetTime,Tweet,Location,FollowersCount,FriendsCount,ListedCount,FavouritesCount,StatusesCount,UserCreatedAt,Lang
Wed Sep 17 22:45:56 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",,281,252,29,12757,14341,Sat Feb 25 10:49:31 +0000 2012,de
Wed Sep 17 22:45:56 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","London, England",1055,1012,58,6633,6538,Tue May 22 15:07:36 +0000 2012,en
Wed Sep 17 22:45:55 +0000 2014,"b""RT @Sara__Firth: 'And I'll be in #Scotland afore ye;'.... Crowd in #Glasgow roars along to\\nBonnie Banks O' Loch Lomond #Indyref http://t.co\\u2026""",,412,604,12,6654,8917,Wed May 27 15:24:46 +0000 2009,en
Wed Sep 17 22:45:52 +0000 2014,"b""Come on people of #Scotland let's show them what we are made of.  Here we fucking go!!""",Scotland,950,1495,17,63990,28840,Tue Oct 21 11:16:34 +0000 2008,en
Wed Sep 17 22:45:52 +0000 2014,b'I hope #Scotland make right decision tomorrow\\u2757\\ufe0fpls think very carefully about your vote and the future #VoteNo #VoteYes decision is yours \\u2757\\ufe0f',,501,198,21,9271,10232,Sun Sep 01 21:01:02 +0000 2013,en-gb
Wed Sep 17 22:45:48 +0000 2014,"b'RT @John_Gillibrand: #Prayers tonight for #Scotland, and for the people of Scotland, on all sides of the #indyref debate. Gweddiau dros yr \\u2026'",,1238,1717,23,9050,31542,Fri Jan 17 23:29:00 +0000 2014,en-gb
Wed Sep 17 22:45:47 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,206,872,4,6322,21620,Sun Jun 05 21:48:21 +0000 2011,en
Wed Sep 17 22:45:46 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',Roving...,2389,2378,30,6109,16782,Sat Jul 26 13:15:41 +0000 2014,en
Wed Sep 17 22:45:44 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',"Southern California, U.S.",3920,30,1412,11,1309820,Thu Feb 12 20:42:54 +0000 2009,en
Wed Sep 17 22:45:43 +0000 2014,"b'""@guardian: The Guardian front page, Thursday 18 September 2014: Day of destiny http://t.co/zWnuhk9dFC"" #Scotland please stay !'","Toronto, Ontario",223,227,2,20383,3556,Sat Sep 15 15:16:13 +0000 2012,en
Wed Sep 17 22:45:43 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',"Lisboa, Portugal",2513,4666,106,62405,46269,Sat Nov 30 02:58:10 +0000 2013,en
Wed Sep 17 22:45:43 +0000 2014,"b'Scotland. Thoughts are with you.  Hoping for a great voter turnout &amp; yes vote for all!  \\n""Whit\'s fur ye\'ll no go past ye."" #scotland'","Hamilton, Ontario",128,310,4,915,2001,Fri Feb 18 20:33:01 +0000 2011,en
Wed Sep 17 22:45:41 +0000 2014,"b'Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",#history & #heritage,46952,2468,1421,1264,183346,Wed Dec 22 12:05:25 +0000 2010,en
Wed Sep 17 22:45:40 +0000 2014,b'\\U0001f448\\U0001f64f #NelsonMandela #scotland #scottish #ScottishPride #scottishnotbritish #scottishindependence\\u2026 http://t.co/7g6EY6sH6B',"Glasgow, UK",1846,284,29,2371,6861,Tue Jun 09 01:34:08 +0000 2009,en
Wed Sep 17 22:45:36 +0000 2014,"b'""Everything can be better after the revolution..."" http://t.co/e1uMMq9PYr #Scotland #indyref #pleasedontgo'","London, UK",205,1090,13,625,770,Wed Mar 21 15:53:49 +0000 2007,en
Wed Sep 17 22:45:33 +0000 2014,"b""RT @LauraMiddle: Just be brave #Scotland! We'll miss you, but you will be better off without us! Don't believe the toffs #VoteYes! #indyref""",Western Sahara,4763,4220,170,17941,34800,Sun Apr 03 23:39:27 +0000 2011,en
Wed Sep 17 22:45:33 +0000 2014,"b""RT @UsaamaK: #Scotland, please don't let the sun set on our 307 year history together. #letsstaytogether #bettertogether #indyref http://t.\\u2026""",,177,133,5,5037,3854,Wed Sep 10 13:14:50 +0000 2014,en
Wed Sep 17 22:45:32 +0000 2014,b'People make Glasgow. Bravery makes Scotland! Vote yes!\\r#yesscotland #Scotland #independence\\u2026 http://t.co/5lXGOE020g',Scotland,92,485,2,136,155,Sun Jun 07 01:57:16 +0000 2009,en
Wed Sep 17 22:45:29 +0000 2014,"b""RT @glenoglaza1: Come On #Scotland Don't reduce our country #VoteNo #UK We need to stay stronger together. What unites us is far greater th\\u2026""","Twickenham, UK",3547,1983,53,48668,23480,Fri Sep 10 07:12:51 +0000 2010,en
Wed Sep 17 22:45:29 +0000 2014,"b'#Scotland remember why you are voting #yes. William Wallace ""for\\none chance, just one cahnce"" http://t.co/8R0c94BnbP #VoteYes #ScotlandYes'",Istanbul,907,920,14,10850,1407,Sat Jul 11 10:30:01 +0000 2009,tr
Wed Sep 17 22:45:28 +0000 2014,"b'Emotional. Whatever the result is tomorrow, I will be one very proud man. #scotland'",,351,764,3,3020,10387,Thu Sep 22 00:11:15 +0000 2011,en
Wed Sep 17 22:45:26 +0000 2014,"b""RT @UsaamaK: #Scotland, please don't let the sun set on our 307 year history together. #letsstaytogether #bettertogether #indyref http://t.\\u2026""",Lanarkshire ,260,885,7,3579,8266,Sat Aug 10 22:29:20 +0000 2013,en
Wed Sep 17 22:45:22 +0000 2014,"b""RT @glenoglaza1: Come On #Scotland Don't reduce our country #VoteNo #UK We need to stay stronger together. What unites us is far greater th\\u2026""",London UK,1978,2350,56,25740,54622,Tue Aug 09 01:28:55 +0000 2011,en
Wed Sep 17 22:45:20 +0000 2014,b'No seems negative campaign-Yes seems + campaign.A #PositivePsychology reflection #ScottishIndependence #indyref #ScotlandDecides #Scotland',London,13337,14529,474,18132,37307,Fri Oct 31 11:37:18 +0000 2008,en
Wed Sep 17 22:45:20 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,118,76,0,88,16417,Wed Sep 19 15:52:54 +0000 2012,en
Wed Sep 17 22:45:15 +0000 2014,"b""RT @Greekboy8: Good Folk Of #Scotland you've WITNESSED 4yrs of @UKParliament Broken Promises &amp; Lies, #indyref #VoteYes @BBCNewsnight http:/\\u2026""",,313,473,8,876,20494,Fri Jul 13 21:17:16 +0000 2012,en
Wed Sep 17 22:45:11 +0000 2014,"b""'Yes' or 'No' to Independence: Final decision looms for Scotland #Scotland http://t.co/K2suZyOXJV""",,920,1759,66,0,72793,Fri Nov 15 08:42:33 +0000 2013,en-gb
Wed Sep 17 22:45:07 +0000 2014,"b""I'm not really making a political statement...I just LOVE the idea of a Free #Scotland!!!""",Sweet Sweet Belfast,241,253,25,134,12425,Wed May 30 13:26:39 +0000 2012,en
Wed Sep 17 22:45:05 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',"Birmingham, AL",175,298,5,4843,9228,Fri Nov 04 21:53:39 +0000 2011,en
Wed Sep 17 22:45:04 +0000 2014,"b'#Scotland-Please ignore media, corporations and the political elite. They are not interested in the slightest in advancing freedom #voteyes'",,614,824,15,15602,8697,Mon Aug 20 21:46:24 +0000 2012,en
Wed Sep 17 22:45:04 +0000 2014,b'most important~&gt;A #Public #Bank Option for #Scotland\\nhttp://t.co/Vu9jxjnuBJ',https://gab.ai/lisa_alba,16019,13830,626,190189,471532,Sun Nov 21 21:41:45 +0000 2010,en
Wed Sep 17 22:45:02 +0000 2014,"b'Trend #scotland: Tomorrow is a monumental, historical day. Whatever .. (via @GaryLineker @PipofftheTV @BBCJamesCook) http://t.co/tavA2TBKuG'",,6562,5268,190,14,100977,Sat Jul 04 08:29:23 +0000 2009,en
Wed Sep 17 22:45:00 +0000 2014,"b'RT @600Independent: ""@MhicPhoto: #Catalonia &amp; #Scotland together in George Square, Glasgow on the eve of #indyref http://t.co/nfAw4gSv8D""'",República de Catalunya,1278,2024,27,12835,32938,Sat Nov 17 10:29:12 +0000 2012,ca
Wed Sep 17 22:44:56 +0000 2014,"b""How would independence change #Scotland's relationship with the #EU? #ScotlandDecides @denniUSC @YesScotland http://t.co/sX2gIcpHNJ""","Los Angeles, CA",183,460,6,12,364,Sun Jul 14 16:25:32 +0000 2013,en
Wed Sep 17 22:44:54 +0000 2014,"b""I always thought Brian Cox was an all round good fella, now it seems as his name would suggest, he's a cock! #ScotlandDecides #Scotland""","Bromley Cross, Bolton.",243,366,4,216,15981,Wed Nov 11 15:37:23 +0000 2009,en
Wed Sep 17 22:44:53 +0000 2014,b'RT @evepaludan: #WITCH AND FAMOUS (#2) Elle goes to the #goblins realm. #witches \\u25bahttp://t.co/1rxoWyVkq0\\u25c4 #paranormal #romance #Scotland #m\\u2026',I used to live in a microwave.,15591,9765,1311,5865,468034,Mon Feb 28 14:42:29 +0000 2011,en
Wed Sep 17 22:44:51 +0000 2014,b'RT @TheWeeSessions: #voteyes #indyref #scotland #yesbecause @citizentommy http://t.co/RYhteA3QMw',Scotland,389,617,2,21108,10397,Mon Mar 21 17:39:18 +0000 2011,en
Wed Sep 17 22:44:51 +0000 2014,b'How will the vote in #Scotland go tomorrow? Last night of #UnitedKingdom? #ScotlandDecides',"Stroudsburg, PA, USA",3810,4350,105,4646,17087,Tue Feb 19 15:06:05 +0000 2013,en
Wed Sep 17 22:44:49 +0000 2014,"b'RT @600Independent: ""@MhicPhoto: #Catalonia &amp; #Scotland together in George Square, Glasgow on the eve of #indyref http://t.co/nfAw4gSv8D""'","Dublin, Ireland.",5993,5722,125,4040,27961,Tue Jan 26 21:44:41 +0000 2010,ca
Wed Sep 17 22:44:46 +0000 2014,"b""My screensaver, my favourite photo in my favourite part of my UK is in #Scotland. Please don't make it foreign... http://t.co/iNNuzYxu1r""",Derbyshire,1193,1454,44,304,7689,Sun May 23 12:21:22 +0000 2010,en
Wed Sep 17 22:44:44 +0000 2014,"b""RT @GeorgeGFriends: Plz all the NO voters.  100% of you vote tomorrow &amp; #VoteNo biggest vote ever for the people of #Scotland don't waste i\\u2026""",,139,169,5,17913,13255,Sun Jul 27 15:11:53 +0000 2014,en-GB
Wed Sep 17 22:44:43 +0000 2014,"b'RT @TahaYasseri: and now #Wikipedia page traffic of ""Haggis"" inspired by @geoplace #ScotlandDecides #Scotland @WikiResearch http://t.co/Nlq\\u2026'",San Francisco,9925,1458,352,1673,4836,Fri Dec 30 18:37:44 +0000 2011,en
Wed Sep 17 22:44:39 +0000 2014,b'I wish Scotland big strength with this very difficult choose! From Russia with love &lt;3 #YEScotland2014 #YesScotland #Scotland2014 #Scotland',,2193,484,62,3744,153462,Fri Jan 24 06:20:42 +0000 2014,en
Wed Sep 17 22:44:34 +0000 2014,b'Anyone else learned everything they know about #Scotland politics in the last week?',"Washington, DC",1568,2219,101,1763,3419,Thu Feb 11 18:21:58 +0000 2010,en
Wed Sep 17 22:44:33 +0000 2014,"b""RT @adamjones416: RT this message if you're Welsh and support a #Yes vote for #Scotland tomorrow! You can do it! We're behind you all the w\\u2026""",Abertawe,403,391,8,4363,3951,Fri Jan 04 16:11:42 +0000 2013,en
Wed Sep 17 22:44:33 +0000 2014,"b'RT @MoneySupermkt: Yes/No? With only a day to go, see how #Scotland\\u2019s independence #vote could affect you financially: http://t.co/fLVWVbuT\\u2026'","Winchester, UK",39,177,1,198,325,Fri Jul 26 20:33:15 +0000 2013,en-gb
Wed Sep 17 22:44:32 +0000 2014,b'De independizarse Escocia se modificar\\xeda la bandera del Reino Unido que en mi opini\\xf3n es una de las m\\xe1s bellas #UK #UnionJack #Scotland',"19.396712,-99.129698",346,2038,3,876,2021,Tue Dec 21 21:35:39 +0000 2010,es
Wed Sep 17 22:44:29 +0000 2014,b'#VoteYesScotland #voteyes #ScotlandIndependence #ScottishReferendum #Scotland #ScotlandDecides #VoteYes http://t.co/YXpAOANmWj',"Tucson, AZ USA",64,387,3,2129,1742,Mon Sep 15 05:31:43 +0000 2014,en
Wed Sep 17 22:44:26 +0000 2014,"b'Passion AND truth! Make Kirkcaldy laddie First Min after ""no"" vote #Scotland @YesScotland @UK_Together @OfficeGSBrown http://t.co/q5nKdQeHtD'",Luxembourg,385,945,18,1158,1647,Tue Oct 21 11:50:27 +0000 2008,en-gb
Wed Sep 17 22:44:26 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,99,232,6,85,7830,Mon Jan 21 16:18:05 +0000 2013,en
Wed Sep 17 22:44:25 +0000 2014,"b'""Le Royaume d\\xe9suni."" \\xc0 la Une de @libe de demain. #Ecosse #Scotland #ScotlandDecides http://t.co/MVfyB8NmvV'",London,2155,4999,131,20669,36469,Sat Apr 09 10:46:35 +0000 2011,en
Wed Sep 17 22:44:25 +0000 2014,b'You go #Scotland. Freedom.',,1938,1981,57,31815,33215,Sun Aug 04 23:36:10 +0000 2013,en
Wed Sep 17 22:44:24 +0000 2014,b'Why not book a Stella &amp; Dot trunk show and earn fab free jewellery and accessories? #scotland #fashion #prettythings http://t.co/M89iwt7qOl',"Scotland, United Kingdom",151,574,3,41,1202,Tue Feb 04 14:36:23 +0000 2014,en-gb
Wed Sep 17 22:44:23 +0000 2014,"b""RT @Greekboy8: RT: Good Folk Of #Scotland BE WARNED @David_Cameron own MPs assure him, they won't ALLOW the Vow #Indyref #VoteYes http://t.\\u2026""",London,449,818,29,3110,10536,Thu Apr 15 19:36:24 +0000 2010,en
Wed Sep 17 22:44:21 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',South Africa,138,272,0,30,1125,Mon Oct 01 21:51:37 +0000 2012,en
Wed Sep 17 22:44:18 +0000 2014,b'Tis far better to dare...#Archangels #Angels #Dominion #Spiritchat #Scotland #Paranormal #amwriting #Readers http://t.co/pyIyMJMSOH',Central NJ,60067,65994,727,2531,12569,Mon Mar 18 06:00:24 +0000 2013,en
Wed Sep 17 22:44:17 +0000 2014,b'#Scotland walks away from UK debt no chance of #EU membership amongst many other problems http://t.co/JtD2IoXDya #indyref',"In my bed, tweeting",7972,6697,180,80672,191393,Wed Jun 08 18:46:58 +0000 2011,en
Wed Sep 17 22:44:17 +0000 2014,b'RT @TahaYasseri: Last minute check on what #Scotland is? Big jump in traffic of Scotland #Wikipedia page @WikiResearch #ScotlandDecide http\\u2026',San Francisco,9925,1458,352,1673,4836,Fri Dec 30 18:37:44 +0000 2011,en
Wed Sep 17 22:44:14 +0000 2014,"b""What's it going to be #Scotland ?""",SC ,43,123,0,24569,4222,Tue Jan 10 02:22:06 +0000 2012,en
Wed Sep 17 22:44:12 +0000 2014,"b'Question for #Scotland\\u2026\\n \\nDo Scots have more body hair than English, in general? \\n\\n(Not a bad thing. Asking for geneological inquiry.)'",Under God,1299,272,48,1880,30587,Mon Oct 22 15:57:34 +0000 2007,en
Wed Sep 17 22:44:12 +0000 2014,"b'Question for #Scotland\\u2026\\n \\nDo Scots have more body hair than English, in general? \\n\\n(Not a bad thing. Asking for geneological inquiry.)'",Under God,1299,272,48,1880,30587,Mon Oct 22 15:57:34 +0000 2007,en
